"Date","Price","Open","High","Low","Vol.","Change %"
"24-02-2016","104.70","106.00","108.25","104.25","2.79M","-1.92%"
"23-02-2016","106.75","109.50","110.00","104.25","2.58M","-2.51%"
"22-02-2016","109.50","108.50","110.95","108.15","1.91M","1.01%"
"19-02-2016","108.40","105.80","110.00","105.50","5.04M","0.65%"
"18-02-2016","107.70","109.00","109.40","105.00","4.07M","-0.28%"
"17-02-2016","108.00","104.20","108.60","103.50","2.62M","2.71%"
"16-02-2016","105.15","111.50","112.35","104.75","3.62M","-3.71%"
"15-02-2016","109.20","109.50","112.20","107.20","4.53M","-0.41%"
"12-02-2016","109.65","101.70","111.25","100.20","6.94M","8.40%"
"11-02-2016","101.15","100.10","103.90","98.80","5.37M","1.10%"
"10-02-2016","100.05","104.90","104.90","97.20","3.05M","-2.10%"
"09-02-2016","102.20","101.00","103.45","100.00","1.76M","0.15%"
"08-02-2016","102.05","101.50","104.70","101.45","2.33M","0.64%"
"05-02-2016","101.40","100.90","101.90","99.80","3.38M","1.40%"
"04-02-2016","100.00","105.00","105.30","99.15","4.56M","-3.38%"
"03-02-2016","103.50","102.75","104.65","99.75","4.03M","-0.53%"
"02-02-2016","104.05","105.00","106.85","103.20","6.51M","-1.00%"
"01-02-2016","105.10","104.05","105.65","103.40","5.13M","1.89%"
"29-01-2016","103.15","105.20","106.80","102.30","5.70M","-1.39%"
"28-01-2016","104.60","108.50","110.00","104.05","10.58M","-4.47%"
"27-01-2016","109.50","107.30","110.60","106.30","8.93M","2.38%"
"25-01-2016","106.95","108.00","109.05","104.75","6.29M","0.09%"
"22-01-2016","106.85","113.95","115.80","105.50","16.88M","-6.23%"
"21-01-2016","113.95","118.50","120.00","113.15","5.23M","-3.06%"
"20-01-2016","117.55","115.65","118.50","112.20","4.62M","0.73%"
"19-01-2016","116.70","112.20","117.95","110.55","2.42M","4.71%"
"18-01-2016","111.45","112.05","113.45","109.65","4.14M","-1.15%"
"15-01-2016","112.75","120.25","121.90","111.50","4.67M","-5.49%"
"14-01-2016","119.30","119.50","121.80","117.10","6.47M","-1.49%"
"13-01-2016","121.10","126.15","127.40","120.00","4.22M","-3.77%"
"12-01-2016","125.85","130.35","130.85","123.85","3.28M","-3.04%"
"11-01-2016","129.80","132.40","132.55","129.25","2.89M","-2.48%"
"08-01-2016","133.10","132.05","134.00","131.55","1.94M","-0.22%"
"07-01-2016","133.40","133.65","135.25","131.05","3.13M","-0.82%"
"06-01-2016","134.50","135.50","138.00","133.80","3.80M","-0.63%"
"05-01-2016","135.35","136.25","138.00","134.45","1.94M","-0.18%"
"04-01-2016","135.60","141.25","142.40","134.65","2.76M","-5.31%"
"01-01-2016","143.20","142.95","144.45","142.20","1.02M","-0.31%"
"31-12-2015","143.65","142.00","144.95","139.75","4.73M","1.84%"
"30-12-2015","141.05","140.70","141.80","140.20","1.55M","0.28%"
"29-12-2015","140.65","139.90","141.90","139.25","3.48M","0.61%"
"28-12-2015","139.80","141.40","141.60","138.55","2.84M","-0.99%"
"24-12-2015","141.20","142.40","142.40","139.50","2.36M","1.07%"
"23-12-2015","139.70","140.20","140.75","139.10","2.36M","0.25%"
"22-12-2015","139.35","138.90","140.85","137.30","5.64M","0.83%"
"21-12-2015","138.20","134.95","139.00","133.55","2.95M","2.37%"
"18-12-2015","135.00","133.90","135.50","133.00","3.88M","0.93%"
"17-12-2015","133.75","136.00","136.00","132.50","3.73M","-0.89%"
"16-12-2015","134.95","133.45","135.90","132.10","3.95M","2.31%"
"15-12-2015","131.90","133.55","134.95","129.10","4.04M","-2.22%"
"14-12-2015","134.90","132.00","135.40","130.20","2.50M","2.35%"
"11-12-2015","131.80","134.60","135.25","131.10","1.76M","-2.04%"
"10-12-2015","134.55","135.90","135.90","133.45","1.87M","0.56%"
"09-12-2015","133.80","136.00","136.00","131.50","2.14M","-1.18%"
"08-12-2015","135.40","136.35","138.40","134.50","2.67M","-1.28%"
"07-12-2015","137.15","138.90","139.80","136.50","1.72M","-1.12%"
"04-12-2015","138.70","138.25","139.50","137.00","3.17M","-1.07%"
"03-12-2015","140.20","140.00","141.30","138.80","3.19M","0.07%"
"02-12-2015","140.10","142.70","142.85","138.75","4.28M","-1.34%"
"01-12-2015","142.00","141.10","145.20","141.10","4.85M","0.42%"
"30-11-2015","141.40","143.90","143.90","140.10","5.70M","-1.81%"
"27-11-2015","144.00","145.00","146.50","142.75","5.57M","-1.94%"
"26-11-2015","146.85","140.00","149.75","136.40","19.71M","4.71%"
"24-11-2015","140.25","138.90","141.45","136.90","4.67M","0.68%"
"23-11-2015","139.30","135.85","140.00","134.60","4.88M","2.31%"
"20-11-2015","136.15","133.30","138.70","132.05","3.45M","2.06%"
"19-11-2015","133.40","136.00","136.65","131.70","2.99M","-1.15%"
"18-11-2015","134.95","130.90","135.80","130.90","6.72M","3.05%"
"17-11-2015","130.95","131.20","132.50","129.05","2.94M","0.42%"
"16-11-2015","130.40","130.00","131.95","129.40","2.57M","0.27%"
"13-11-2015","130.05","131.35","131.70","129.10","4.01M","-1.25%"
"11-11-2015","131.70","132.00","132.10","130.55","346.80K","1.27%"
"10-11-2015","130.05","134.70","135.00","126.85","7.85M","-3.49%"
"09-11-2015","134.75","135.10","136.85","131.85","7.15M","-3.27%"
"06-11-2015","139.30","138.50","140.95","137.00","4.54M","0.14%"
"05-11-2015","139.10","140.50","140.90","138.00","3.51M","-1.42%"
"04-11-2015","141.10","139.85","141.90","139.15","3.93M","1.29%"
"03-11-2015","139.30","141.50","141.50","138.65","5.45M","-0.92%"
"02-11-2015","140.60","141.00","141.50","138.80","3.96M","0.43%"
"30-10-2015","140.00","141.90","142.30","139.55","4.59M","-1.06%"
"29-10-2015","141.50","141.50","142.45","140.00","8.61M","0.00%"
"28-10-2015","141.50","141.00","142.45","140.40","3.53M","0.35%"
"27-10-2015","141.00","140.60","143.20","139.75","5.46M","-0.39%"
"26-10-2015","141.55","141.25","142.85","139.10","5.98M","0.78%"
"23-10-2015","140.45","148.70","150.25","138.00","18.96M","-7.54%"
"21-10-2015","151.90","151.25","153.50","150.10","2.70M","0.23%"
"20-10-2015","151.55","151.55","153.00","149.45","2.37M","-0.03%"
"19-10-2015","151.60","151.10","152.60","147.60","2.68M","0.80%"
"16-10-2015","150.40","151.00","152.40","147.50","3.89M","-1.31%"
"15-10-2015","152.40","152.00","153.50","151.50","1.97M","1.03%"
"14-10-2015","150.85","152.65","153.65","150.20","1.85M","-1.18%"
"13-10-2015","152.65","157.50","157.90","151.65","2.31M","-3.29%"
"12-10-2015","157.85","158.00","159.15","156.20","1.22M","-0.06%"
"09-10-2015","157.95","156.70","159.40","156.00","2.19M","0.67%"
"08-10-2015","156.90","159.05","159.70","155.05","2.80M","-1.32%"
"07-10-2015","159.00","156.50","160.25","156.50","5.35M","0.22%"
"06-10-2015","158.65","154.80","159.20","153.20","4.76M","3.15%"
"05-10-2015","153.80","150.20","155.00","149.30","4.42M","2.53%"
"01-10-2015","150.00","149.05","153.80","147.35","6.90M","0.33%"
"30-09-2015","149.50","140.90","150.35","140.50","9.68M","7.02%"
"29-09-2015","139.70","139.70","142.60","137.15","5.31M","-2.17%"
"28-09-2015","142.80","140.15","145.30","140.00","3.41M","2.55%"
"24-09-2015","139.25","141.60","142.40","138.65","3.12M","-1.69%"
"23-09-2015","141.65","141.00","143.90","141.00","2.10M","-1.36%"
"22-09-2015","143.60","146.05","147.05","142.00","3.65M","-1.54%"
"21-09-2015","145.85","146.45","147.50","145.00","2.22M","-0.95%"
"18-09-2015","147.25","147.90","149.25","145.50","5.09M","0.72%"
"16-09-2015","146.20","145.30","148.00","144.80","3.21M","1.21%"
"15-09-2015","144.45","147.80","148.30","143.60","2.69M","-2.00%"
"14-09-2015","147.40","148.90","149.80","145.80","2.16M","-1.01%"
"11-09-2015","148.90","149.00","150.70","147.80","1.60M","0.00%"
"10-09-2015","148.90","147.65","150.00","144.85","3.30M","-0.13%"
"09-09-2015","149.10","147.00","155.25","146.10","6.57M","2.23%"
"08-09-2015","145.85","145.10","147.50","143.30","1.61M","0.66%"
"07-09-2015","144.90","148.10","148.50","144.20","2.08M","-2.82%"
"04-09-2015","149.10","149.90","150.70","146.30","2.72M","-0.20%"
"03-09-2015","149.40","154.50","155.00","148.65","3.52M","-3.30%"
"02-09-2015","154.50","150.05","155.45","149.10","3.88M","3.41%"
"01-09-2015","149.40","153.70","155.00","146.90","3.08M","-4.14%"
"31-08-2015","155.85","156.10","156.95","153.55","4.72M","1.23%"
"28-08-2015","153.95","154.25","155.50","151.85","3.45M","1.38%"
"27-08-2015","151.85","154.10","154.60","150.30","4.91M","0.20%"
"26-08-2015","151.55","148.25","155.50","148.25","2.90M","0.36%"
"25-08-2015","151.00","147.00","153.60","141.00","4.85M","2.72%"
"24-08-2015","147.00","149.00","150.80","144.20","4.67M","-3.61%"
"21-08-2015","152.50","155.50","155.75","152.10","3.24M","-2.90%"
"20-08-2015","157.05","161.70","161.70","155.50","4.18M","-2.18%"
"19-08-2015","160.55","159.15","161.20","156.70","4.84M","0.38%"
"18-08-2015","159.95","163.50","163.75","159.10","2.86M","-1.66%"
"17-08-2015","162.65","161.70","163.75","160.60","3.86M","0.87%"
"14-08-2015","161.25","156.10","163.30","156.10","4.45M","2.58%"
"13-08-2015","157.20","164.50","165.75","155.65","4.12M","-2.75%"
"12-08-2015","161.65","161.00","162.90","158.50","3.05M","0.47%"
"11-08-2015","160.90","164.20","165.90","160.45","2.90M","-1.83%"
"10-08-2015","163.90","167.80","168.00","163.40","7.86M","-1.83%"
"07-08-2015","166.95","169.70","170.90","166.50","3.37M","-0.86%"
"06-08-2015","168.40","165.80","169.95","165.30","3.84M","1.57%"
"05-08-2015","165.80","166.10","167.45","164.80","3.42M","1.04%"
"04-08-2015","164.10","171.10","171.65","163.00","7.33M","-3.92%"
"03-08-2015","170.80","175.00","175.00","170.20","2.74M","-1.47%"
"31-07-2015","173.35","171.50","174.30","171.15","2.67M","1.64%"
"30-07-2015","170.55","170.55","172.90","169.60","4.03M","0.35%"
"29-07-2015","169.95","169.70","171.35","165.75","4.00M","0.56%"
"28-07-2015","169.00","171.20","174.00","167.90","4.13M","-1.72%"
"27-07-2015","171.95","176.35","177.30","171.05","2.62M","-3.80%"
"24-07-2015","178.75","178.70","179.80","177.45","1.93M","0.42%"
"23-07-2015","178.00","180.70","181.00","177.50","3.08M","-0.56%"
"22-07-2015","179.00","184.00","186.00","176.55","8.22M","-1.73%"
"21-07-2015","182.15","185.40","186.50","180.60","4.43M","-1.06%"
"20-07-2015","184.10","181.50","184.90","181.50","3.08M","1.49%"
"17-07-2015","181.40","180.00","183.00","179.05","3.65M","1.23%"
"16-07-2015","179.20","177.50","180.00","175.60","3.84M","1.44%"
"15-07-2015","176.65","175.95","178.60","175.15","3.53M","0.57%"
"14-07-2015","175.65","175.00","176.40","174.35","1.79M","0.40%"
"13-07-2015","174.95","175.90","176.50","174.05","4.27M","0.03%"
"10-07-2015","174.90","180.00","180.40","173.80","5.46M","-2.75%"
"09-07-2015","179.85","180.00","182.50","179.25","2.45M","-0.08%"
"08-07-2015","180.00","179.10","181.80","176.75","2.67M","-0.55%"
"07-07-2015","181.00","181.60","182.50","178.30","4.05M","0.08%"
"06-07-2015","180.85","178.00","181.50","178.00","2.46M","-0.19%"
"03-07-2015","181.20","182.80","184.20","180.20","2.41M","-0.79%"
"02-07-2015","182.65","181.10","183.70","180.35","3.91M","2.10%"
"01-07-2015","178.90","176.50","180.25","175.10","2.97M","1.56%"
"30-06-2015","176.15","170.05","176.75","170.00","4.17M","3.53%"
