"Date","Price","Open","High","Low","Vol.","Change %"
"05-10-2018","20.26","20.45","20.90","19.90","59.94M","-0.78%"
"04-10-2018","20.42","21.74","22.38","19.99","56.28M","-7.89%"
"03-10-2018","22.17","22.95","23.68","22.05","50.81M","-5.30%"
"01-10-2018","23.41","23.41","23.59","22.62","31.06M","0.56%"
"28-09-2018","23.28","23.25","23.56","21.96","44.46M","0.13%"
"27-09-2018","23.25","25.04","25.04","23.16","50.03M","-7.15%"
"26-09-2018","25.04","24.88","25.25","24.28","29.80M","2.37%"
"25-09-2018","24.46","25.07","25.25","23.86","41.68M","-3.93%"
"24-09-2018","25.46","26.70","27.00","24.98","35.39M","-7.25%"
"21-09-2018","27.45","27.75","27.93","24.88","86.75M","-0.65%"
"19-09-2018","27.63","28.09","28.42","27.21","20.02M","-1.07%"
"18-09-2018","27.93","29.20","29.26","27.81","26.23M","-3.05%"
"17-09-2018","28.81","27.90","29.29","27.57","33.51M","2.89%"
"14-09-2018","28.00","28.00","28.36","27.81","29.15M","0.36%"
"12-09-2018","27.90","28.63","28.63","27.09","39.36M","0.00%"
"11-09-2018","27.90","28.87","29.11","27.60","34.98M","-3.26%"
"10-09-2018","28.84","28.21","29.41","27.97","43.97M","1.80%"
"07-09-2018","28.33","28.12","28.84","27.54","50.79M","0.75%"
"06-09-2018","28.12","28.93","29.08","28.00","50.37M","-2.80%"
"05-09-2018","28.93","29.96","30.29","28.30","52.09M","-3.05%"
"04-09-2018","29.84","30.95","31.14","29.63","44.20M","-3.21%"
"03-09-2018","30.83","30.47","31.59","30.02","69.52M","3.42%"
"31-08-2018","29.81","31.83","31.95","29.66","123.90M","-1.00%"
"30-08-2018","30.11","29.99","30.41","29.48","76.65M","0.60%"
"29-08-2018","29.93","31.05","31.05","29.81","49.74M","-3.01%"
"28-08-2018","30.86","31.17","31.38","30.65","20.45M","-0.61%"
"27-08-2018","31.05","31.59","31.89","30.86","17.75M","-1.43%"
"24-08-2018","31.50","31.95","32.07","31.20","16.14M","-1.22%"
"23-08-2018","31.89","32.16","32.40","31.68","19.85M","-0.19%"
"21-08-2018","31.95","32.74","33.19","31.59","38.18M","-0.93%"
"20-08-2018","32.25","31.11","32.65","30.99","42.61M","4.91%"
"17-08-2018","30.74","30.68","31.11","30.53","13.11M","0.59%"
"16-08-2018","30.56","31.38","31.62","30.47","14.06M","-2.71%"
"14-08-2018","31.41","31.77","32.13","31.29","14.19M","-0.95%"
"13-08-2018","31.71","32.80","32.80","31.59","16.05M","-3.50%"
"10-08-2018","32.86","34.04","34.04","32.62","16.05M","-3.47%"
"09-08-2018","34.04","33.25","34.49","33.22","19.94M","1.82%"
"08-08-2018","33.43","33.22","33.82","33.10","13.14M","0.63%"
"07-08-2018","33.22","33.22","33.52","32.71","13.42M","0.18%"
"06-08-2018","33.16","33.52","33.76","32.98","17.14M","-0.54%"
"03-08-2018","33.34","33.22","33.85","32.95","20.38M","1.46%"
"02-08-2018","32.86","32.62","33.04","32.13","28.51M","1.61%"
"01-08-2018","32.34","33.37","33.52","32.04","27.55M","-2.38%"
"31-07-2018","33.13","34.01","34.91","32.80","73.18M","-6.07%"
"30-07-2018","35.27","34.28","35.61","33.52","45.64M","3.61%"
"27-07-2018","34.04","35.03","36.81","33.82","77.75M","-0.79%"
"26-07-2018","34.31","33.22","34.73","32.80","43.35M","3.47%"
"25-07-2018","33.16","34.16","34.19","32.98","26.18M","-2.67%"
"24-07-2018","34.07","32.62","36.99","32.50","128.67M","7.34%"
"23-07-2018","31.74","30.77","31.98","30.41","14.32M","2.75%"
"20-07-2018","30.89","30.32","31.20","29.72","11.92M","1.48%"
"19-07-2018","30.44","30.20","30.68","29.41","14.10M","0.79%"
"18-07-2018","30.20","31.71","31.98","29.17","48.45M","-4.67%"
"17-07-2018","31.68","31.71","32.13","31.11","36.64M","0.00%"
"16-07-2018","31.68","32.01","32.92","31.50","34.52M","-1.68%"
"13-07-2018","32.22","32.83","33.04","31.92","31.29M","-1.86%"
"12-07-2018","32.83","32.65","33.43","32.47","23.94M","0.55%"
"11-07-2018","32.65","33.94","33.94","31.80","28.60M","-3.12%"
"10-07-2018","33.70","34.07","34.43","33.25","28.28M","2.18%"
"09-07-2018","32.98","33.34","33.64","32.86","11.96M","-0.18%"
"06-07-2018","33.04","32.56","33.40","32.50","15.27M","0.36%"
"05-07-2018","32.92","33.04","33.98","32.34","29.22M","-1.17%"
"04-07-2018","33.31","34.31","34.49","33.25","16.87M","-2.91%"
"03-07-2018","34.31","34.88","35.00","33.88","17.05M","-0.44%"
"02-07-2018","34.46","35.58","35.61","33.61","18.49M","-3.88%"
